FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,AGE,Età,EURO_LABOUR_STATUS,Condizione lavorativa europea,Y_STUDENT,Studente,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,TOT,Totale,9,Totale,2025,1505,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LF,Forze lavoro,0,No,2018,705,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LF,Forze lavoro,0,No,2019,703,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LF,Forze lavoro,0,No,2020,679,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LF,Forze lavoro,0,No,2021,692,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LF,Forze lavoro,0,No,2022,706,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LF,Forze lavoro,0,No,2023,711,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LF,Forze lavoro,0,No,2024,691,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LF,Forze lavoro,0,No,2025,648,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LF,Forze lavoro,1,Si,2018,54,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LF,Forze lavoro,1,Si,2019,55,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LF,Forze lavoro,1,Si,2020,52,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LF,Forze lavoro,1,Si,2021,67,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LF,Forze lavoro,1,Si,2022,79,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LF,Forze lavoro,1,Si,2023,80,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LF,Forze lavoro,1,Si,2024,76,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LF,Forze lavoro,1,Si,2025,61,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LF,Forze lavoro,9,Totale,2018,759,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LF,Forze lavoro,9,Totale,2019,758,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LF,Forze lavoro,9,Totale,2020,731,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LF,Forze lavoro,9,Totale,2021,759,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LF,Forze lavoro,9,Totale,2022,785,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LF,Forze lavoro,9,Totale,2023,791,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LF,Forze lavoro,9,Totale,2024,767,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LF,Forze lavoro,9,Totale,2025,710,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,EMP,Occupati,0,No,2018,506,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,EMP,Occupati,0,No,2019,523,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,EMP,Occupati,0,No,2020,502,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,EMP,Occupati,0,No,2021,519,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,EMP,Occupati,0,No,2022,558,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,EMP,Occupati,0,No,2023,570,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,EMP,Occupati,0,No,2024,567,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,EMP,Occupati,0,No,2025,534,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,EMP,Occupati,1,Si,2018,43,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,EMP,Occupati,1,Si,2019,45,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,EMP,Occupati,1,Si,2020,41,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,EMP,Occupati,1,Si,2021,54,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,EMP,Occupati,1,Si,2022,69,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,EMP,Occupati,1,Si,2023,70,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,EMP,Occupati,1,Si,2024,69,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,EMP,Occupati,1,Si,2025,50,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,EMP,Occupati,9,Totale,2018,549,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,EMP,Occupati,9,Totale,2019,569,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,EMP,Occupati,9,Totale,2020,544,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,EMP,Occupati,9,Totale,2021,573,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,EMP,Occupati,9,Totale,2022,627,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,EMP,Occupati,9,Totale,2023,640,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,EMP,Occupati,9,Totale,2024,636,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,EMP,Occupati,9,Totale,2025,584,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,UNEM,Disoccupati,0,No,2018,199,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,UNEM,Disoccupati,0,No,2019,180,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,UNEM,Disoccupati,0,No,2020,177,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,UNEM,Disoccupati,0,No,2021,173,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,UNEM,Disoccupati,0,No,2022,148,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,UNEM,Disoccupati,0,No,2023,142,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,UNEM,Disoccupati,0,No,2024,124,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,UNEM,Disoccupati,0,No,2025,114,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,UNEM,Disoccupati,1,Si,2018,11,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,UNEM,Disoccupati,1,Si,2019,10,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,UNEM,Disoccupati,1,Si,2020,10,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,UNEM,Disoccupati,1,Si,2021,13,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,UNEM,Disoccupati,1,Si,2022,10,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,UNEM,Disoccupati,1,Si,2023,10,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,UNEM,Disoccupati,1,Si,2024,7,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,UNEM,Disoccupati,1,Si,2025,11,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,UNEM,Disoccupati,9,Totale,2018,210,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,UNEM,Disoccupati,9,Totale,2019,189,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,UNEM,Disoccupati,9,Totale,2020,187,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,UNEM,Disoccupati,9,Totale,2021,186,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,UNEM,Disoccupati,9,Totale,2022,158,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,UNEM,Disoccupati,9,Totale,2023,151,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,UNEM,Disoccupati,9,Totale,2024,131,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,UNEM,Disoccupati,9,Totale,2025,125,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOTIN,Totale inattivi,0,No,2018,223,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOTIN,Totale inattivi,0,No,2019,218,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOTIN,Totale inattivi,0,No,2020,245,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOTIN,Totale inattivi,0,No,2021,237,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOTIN,Totale inattivi,0,No,2022,207,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOTIN,Totale inattivi,0,No,2023,171,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOTIN,Totale inattivi,0,No,2024,167,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOTIN,Totale inattivi,0,No,2025,144,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOTIN,Totale inattivi,1,Si,2018,532,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOTIN,Totale inattivi,1,Si,2019,539,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOTIN,Totale inattivi,1,Si,2020,537,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOTIN,Totale inattivi,1,Si,2021,522,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOTIN,Totale inattivi,1,Si,2022,524,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOTIN,Totale inattivi,1,Si,2023,545,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOTIN,Totale inattivi,1,Si,2024,585,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOTIN,Totale inattivi,1,Si,2025,677,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOTIN,Totale inattivi,9,Totale,2018,755,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOTIN,Totale inattivi,9,Totale,2019,757,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOTIN,Totale inattivi,9,Totale,2020,782,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOTIN,Totale inattivi,9,Totale,2021,759,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOTIN,Totale inattivi,9,Totale,2022,731,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOTIN,Totale inattivi,9,Totale,2023,716,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOTIN,Totale inattivi,9,Totale,2024,752,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOTIN,Totale inattivi,9,Totale,2025,821,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LFP,Forze lavoro potenziali,0,No,2018,143,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LFP,Forze lavoro potenziali,0,No,2019,137,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LFP,Forze lavoro potenziali,0,No,2020,162,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LFP,Forze lavoro potenziali,0,No,2021,143,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LFP,Forze lavoro potenziali,0,No,2022,122,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LFP,Forze lavoro potenziali,0,No,2023,104,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LFP,Forze lavoro potenziali,0,No,2024,102,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LFP,Forze lavoro potenziali,0,No,2025,91,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LFP,Forze lavoro potenziali,1,Si,2018,33,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LFP,Forze lavoro potenziali,1,Si,2019,30,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LFP,Forze lavoro potenziali,1,Si,2020,31,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LFP,Forze lavoro potenziali,1,Si,2021,33,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LFP,Forze lavoro potenziali,1,Si,2022,23,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LFP,Forze lavoro potenziali,1,Si,2023,23,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LFP,Forze lavoro potenziali,1,Si,2024,21,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LFP,Forze lavoro potenziali,1,Si,2025,29,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LFP,Forze lavoro potenziali,9,Totale,2018,176,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LFP,Forze lavoro potenziali,9,Totale,2019,167,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LFP,Forze lavoro potenziali,9,Totale,2020,193,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LFP,Forze lavoro potenziali,9,Totale,2021,176,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LFP,Forze lavoro potenziali,9,Totale,2022,145,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LFP,Forze lavoro potenziali,9,Totale,2023,127,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LFP,Forze lavoro potenziali,9,Totale,2024,123,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LFP,Forze lavoro potenziali,9,Totale,2025,120,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,NOT,Non cercano e non disponibili,0,No,2018,80,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,NOT,Non cercano e non disponibili,0,No,2019,81,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,NOT,Non cercano e non disponibili,0,No,2020,83,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,NOT,Non cercano e non disponibili,0,No,2021,94,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,NOT,Non cercano e non disponibili,0,No,2022,85,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,NOT,Non cercano e non disponibili,0,No,2023,67,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,NOT,Non cercano e non disponibili,0,No,2024,65,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,NOT,Non cercano e non disponibili,0,No,2025,53,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,NOT,Non cercano e non disponibili,1,Si,2018,499,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,NOT,Non cercano e non disponibili,1,Si,2019,509,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,NOT,Non cercano e non disponibili,1,Si,2020,506,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,NOT,Non cercano e non disponibili,1,Si,2021,490,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,NOT,Non cercano e non disponibili,1,Si,2022,500,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,NOT,Non cercano e non disponibili,1,Si,2023,522,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,NOT,Non cercano e non disponibili,1,Si,2024,564,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,NOT,Non cercano e non disponibili,1,Si,2025,648,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,NOT,Non cercano e non disponibili,9,Totale,2018,579,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,NOT,Non cercano e non disponibili,9,Totale,2019,590,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,NOT,Non cercano e non disponibili,9,Totale,2020,590,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,NOT,Non cercano e non disponibili,9,Totale,2021,583,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,NOT,Non cercano e non disponibili,9,Totale,2022,586,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,NOT,Non cercano e non disponibili,9,Totale,2023,589,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,NOT,Non cercano e non disponibili,9,Totale,2024,629,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,NOT,Non cercano e non disponibili,9,Totale,2025,701,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOT,Totale,0,No,2018,928,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOT,Totale,0,No,2019,921,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOT,Totale,0,No,2020,924,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOT,Totale,0,No,2021,928,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOT,Totale,0,No,2022,913,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOT,Totale,0,No,2023,883,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOT,Totale,0,No,2024,858,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOT,Totale,0,No,2025,792,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOT,Totale,1,Si,2018,586,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOT,Totale,1,Si,2019,594,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOT,Totale,1,Si,2020,589,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOT,Totale,1,Si,2021,590,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOT,Totale,1,Si,2022,603,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOT,Totale,1,Si,2023,625,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOT,Totale,1,Si,2024,661,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOT,Totale,1,Si,2025,738,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOT,Totale,9,Totale,2018,1514,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOT,Totale,9,Totale,2019,1515,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOT,Totale,9,Totale,2020,1513,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOT,Totale,9,Totale,2021,1518,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOT,Totale,9,Totale,2022,1516,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOT,Totale,9,Totale,2023,1508,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOT,Totale,9,Totale,2024,1519,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOT,Totale,9,Totale,2025,1530,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,LF,Forze lavoro,0,No,2018,823,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,LF,Forze lavoro,0,No,2019,814,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,LF,Forze lavoro,0,No,2020,775,,
